raceId,driverId,grid,position,constructorId
969,839,14,10,10
969,828,15,18,15
969,841,16,12,15
969,825,17,15,210
969,838,18,13,1
969,840,19,16,3
969,835,20,19,4
970,1,1,1,131
970,20,2,2,6
970,822,3,6,131
970,8,4,5,6
970,817,5,4,9
970,13,6,14,3
970,807,7,12,4
970,815,8,9,10
970,826,9,17,5
970,840,10,20,3
970,832,11,7,5
970,825,12,8,210
970,4,13,16,1
970,828,14,15,15
970,841,15,19,15
970,838,16,18,1
970,154,17,11,210
970,835,18,13,4
970,830,19,3,9
970,839,20,10,10
971,822,1,3,131
971,1,2,2,131
971,20,3,1,6
971,817,4,5,9
971,8,5,4,6
971,830,6,18,9
971,807,7,9,4
971,13,8,6,3
971,154,9,8,210
971,835,10,13,4
971,826,11,12,5
971,840,12,17,3
971,836,13,11,15
971,839,14,10,10
971,4,15,14,1
971,832,16,16,5
971,838,17,20,1
971,815,18,7,10
971,828,19,15,15
971,825,20,19,210
972,20,1,2,6
972,8,2,3,6
972,822,3,1,131
972,1,4,4,131
972,817,5,17,9
972,13,6,9,3
972,830,7,5,9
972,807,8,8,4
972,815,9,6,10
972,839,10,7,10
972,832,11,10,5
972,840,12,11,3
972,826,13,12,5
972,825,14,13,210
972,4,15,20,1
972,835,16,18,4
972,838,17,14,1
972,836,18,16,15
972,828,19,15,15
972,154,20,19,210
973,1,1,1,131
973,20,2,2,6
973,822,3,17,131
973,8,4,20,6
973,830,5,19,9
973,817,6,3,9
973,4,7,12,1
973,815,8,4,10
973,13,9,13,3
973,839,10,5,10
973,825,11,14,210
973,832,12,7,5
973,807,13,6,4
973,154,14,10,210
973,836,15,8,15
973,828,16,11,15
973,835,17,15,4
973,840,18,16,3
973,838,19,18,1
973,826,20,9,5
974,8,1,2,6
974,20,2,1,6
974,822,3,4,131
974,830,4,5,9
974,817,5,3,9
974,832,6,6,5
974,815,7,13,10
974,154,8,8,210
974,18,9,18,1
974,838,10,16,1
974,826,11,14,5
974,807,12,20,4
974,825,13,10,210
974,1,14,7,131
974,13,15,9,3
974,839,16,12,10
974,835,17,11,4
974,840,18,15,3
974,836,19,19,15
974,828,20,17,15
975,1,1,1,131
975,20,2,4,6
975,822,3,2,131
975,8,4,7,6
975,830,5,18,9
975,817,6,3,9
975,13,7,19,3
975,815,8,5,10
975,839,9,6,10
975,807,10,8,4
975,826,11,17,5
975,4,12,16,1
975,832,13,20,5
975,154,14,10,210
975,835,15,11,4
975,838,16,14,1
975,840,17,9,3
975,825,18,12,210
975,828,19,13,15
975,836,20,15,15
976,1,1,5,131
976,822,2,2,131
976,8,3,14,6
976,20,4,4,6
976,830,5,18,9
976,815,6,15,10
976,839,7,6,10
976,840,8,3,3
976,13,9,16,3
976,817,10,1,9
976,826,11,19,5
976,832,12,8,5
976,825,13,7,210
976,807,14,17,4
976,836,15,10,15
976,4,16,9,1
976,154,17,13,210
976,828,18,11,15
976,838,19,12,1
114,18,20,20,16
977,822,1,1,131
977,20,2,2,6
977,1,3,4,131
977,8,4,5,6
977,817,5,3,9
977,830,6,20,9
977,154,7,6,210
977,815,8,7,10
977,839,9,8,10
977,832,10,17,5
977,807,11,13,4
977,4,12,19,1
977,838,13,12,1
977,826,14,16,5
977,825,15,18,210
977,835,16,11,4
977,13,17,9,3
977,840,18,10,3
977,828,19,15,15
977,836,20,14,15
978,1,1,1,131
978,8,2,3,6
978,20,3,7,6
978,822,4,2,131
978,830,5,4,9
978,807,6,6,4
978,815,7,9,10
978,839,8,8,10
978,838,9,11,1
978,154,10,13,210
978,835,11,20,4
978,826,12,15,5
978,4,13,18,1
978,832,14,19,5
978,13,15,10,3
978,840,16,16,3
978,825,17,12,210
978,836,18,17,15
978,828,19,14,15
978,817,20,5,9
979,20,1,1,6
979,8,2,2,6
979,822,3,3,131
979,1,4,4,131
979,830,5,5,9
979,817,6,20,9
979,807,7,17,4
979,4,8,6,1
979,838,9,10,1
979,832,10,7,5
979,835,11,12,4
979,839,12,9,10
979,826,13,11,5
979,815,14,8,10
979,154,15,19,210
979,825,16,13,210
979,840,17,14,3
979,836,18,15,15
979,814,19,18,3
979,828,20,16,15
980,1,1,1,131
980,20,2,2,6
980,822,3,5,131
980,8,4,4,6
980,830,5,19,9
980,817,6,3,9
980,807,7,6,4
980,815,8,17,10
980,839,9,9,10
980,835,10,13,4
980,4,11,18,1
980,154,12,7,210
980,825,13,15,210
980,832,14,10,5
980,838,15,14,1
980,13,16,8,3
980,826,17,12,5
980,840,18,11,3
980,828,19,16,15
980,836,20,20,15
981,1,1,1,131
981,830,2,10,9
981,817,3,4,9
981,840,4,7,3
981,839,5,6,10
981,822,6,2,131
981,8,7,5,6
981,20,8,3,6
981,13,9,8,3
981,838,10,19,1
981,815,11,9,10
981,807,12,13,4
981,4,13,17,1
981,826,14,12,5
981,832,15,14,5
981,825,16,11,210
981,835,17,20,4
981,828,18,18,15
981,836,19,16,15
981,154,20,15,210
982,20,1,18,6
982,830,2,19,9
982,817,3,2,9
982,8,4,20,6
982,1,5,1,131
982,822,6,3,131
982,807,7,14,4
982,4,8,17,1
982,838,9,7,1
982,832,10,4,5
982,835,11,6,4
982,815,12,5,10
982,826,13,16,5
982,839,14,10,10
982,154,15,9,210
982,825,16,13,210
982,13,17,11,3
982,840,18,8,3
982,836,19,12,15
982,828,20,15,15
983,1,1,2,131
983,8,2,20,6
983,830,3,1,9
983,817,4,3,9
983,20,20,4,6
983,839,6,10,10
983,838,7,7,1
983,807,8,16,4
983,815,9,6,10
983,4,10,11,1
983,13,11,9,3
983,835,12,15,4
983,840,13,8,3
983,832,14,19,5
983,842,15,14,5
983,154,16,13,210
983,825,17,12,210
983,836,18,17,15
983,828,19,18,15
983,822,5,5,131
984,1,1,1,131
984,822,2,4,131
984,20,3,19,6
984,817,4,3,9
984,830,5,2,9
984,8,6,5,6
984,839,7,6,10
984,815,8,7,10
984,13,9,10,3
984,4,10,11,1
984,838,11,14,1
984,807,12,17,4
984,825,13,8,210
984,835,14,12,4
984,832,15,20,5
984,154,16,9,210
984,842,17,13,5
984,840,18,16,3
984,828,19,18,15
984,836,20,15,15
985,1,1,1,131
985,20,2,2,6
985,822,3,5,131
985,817,4,18,9
985,8,5,3,6
985,830,6,4,9
985,839,7,6,10
985,832,8,7,4
985,4,9,17,1
985,815,10,8,10
985,13,11,9,3
985,826,12,10,5
985,838,13,12,1
985,154,14,14,210
985,807,15,20,4
985,828,16,15,15
985,840,17,11,3
985,843,18,13,5
985,836,19,19,15
985,825,20,16,210
986,20,1,4,6
986,830,2,1,9
986,1,3,9,131
986,822,4,2,131
986,8,5,3,6
986,839,6,5,10
986,817,7,20,9
986,807,8,19,4
986,832,9,16,4
986,815,10,7,10
986,13,11,11,3
986,840,12,6,3
986,843,13,18,5
986,4,14,10,1
986,838,15,12,1
986,828,16,17,15
986,836,17,14,15
986,825,18,8,210
986,154,19,15,210
987,822,1,2,131
987,20,2,1,6
987,8,3,3,6
987,830,4,5,9
987,817,5,6,9
987,815,6,9,10
987,4,7,8,1
987,807,8,10,4
987,832,9,11,4
987,13,10,7,3
987,839,11,18,10
987,154,12,15,210
987,838,13,19,1
987,825,14,20,210
987,843,15,17,5
987,836,16,14,15
987,842,17,12,5
987,840,18,16,3
987,828,19,13,15
988,822,1,1,131
987,1,20,4,131
988,1,2,2,131
988,20,3,3,6
988,817,4,20,9
988,8,5,4,6
988,830,6,5,9
988,807,7,6,4
988,815,8,7,10
988,839,9,8,10
988,13,10,10,3
988,4,11,9,1
988,832,12,19,4
988,838,13,12,1
988,825,14,13,210
988,840,15,18,3
988,154,16,11,210
988,842,17,16,5
988,836,18,14,15
988,828,19,17,15
988,843,20,15,5
989,1,1,2,131
989,8,2,3,6
989,20,3,1,6
989,830,4,6,9
989,817,5,4,9
989,825,6,17,210
989,154,7,16,210
989,807,8,7,4
989,832,9,10,4
989,822,10,8,131
989,4,11,5,1
989,838,12,9,1
989,815,13,11,10
989,840,14,14,3
989,839,15,12,10
989,843,16,15,5
989,828,17,19,15
989,844,18,13,15
989,845,19,20,3
989,842,20,18,5
990,20,1,1,6
990,8,2,18,6
990,822,3,2,131
990,1,4,3,131
990,817,5,20,9
990,842,6,4,5
990,825,7,5,210
990,807,8,6,4
990,839,9,10,10
990,832,10,11,4
990,843,11,17,5
990,815,12,16,10
990,4,13,7,1
990,838,14,8,1
990,830,15,19,9
990,154,16,13,210
990,828,17,9,15
990,845,18,15,3
990,844,19,12,15
990,840,20,14,3
991,20,1,8,6
991,8,2,3,6
991,822,3,2,131
991,1,4,4,131
991,830,5,5,9
991,817,6,1,9
991,807,7,6,4
991,815,8,12,10
991,832,9,9,4
991,154,10,17,210
991,825,11,10,210
991,839,12,11,10
991,4,13,7,1
991,838,14,13,1
991,843,15,20,5
991,845,16,15,3
991,842,17,18,5
991,840,18,14,3
991,844,19,19,15
991,828,20,16,15
992,20,1,4,6
992,1,2,1,131
992,822,3,14,131
992,817,4,17,9
992,830,5,16,9
992,8,6,2,6
992,839,7,19,10
992,815,8,3,10
992,807,9,18,4
992,832,10,5,4
992,840,11,8,3
992,845,12,20,3
992,4,13,7,1
992,844,14,6,15
992,825,15,13,210
992,838,16,9,1
992,842,17,12,5
992,828,18,11,15
992,843,19,10,5
992,154,20,15,210
993,1,1,1,131
993,822,2,2,131
993,20,3,4,6
993,8,4,17,6
993,830,5,3,9
993,817,6,5,9
993,825,7,6,210
993,4,8,8,1
993,832,9,7,4
993,154,10,18,210
993,838,11,15,1
993,842,12,19,5
993,839,13,16,10
993,844,14,10,15
993,815,15,9,10
993,807,16,20,4
993,828,17,13,15
993,845,18,14,3
993,840,19,11,3
993,843,20,12,5
994,817,1,1,9
994,20,2,2,6
994,1,3,3,131
994,8,4,4,6
994,4,7,20,1
994,832,8,10,4
994,815,9,12,10
994,842,10,7,5
994,838,12,14,1
994,845,13,16,3
994,844,14,18,15
994,154,15,15,210
994,843,16,19,5
994,828,17,11,15
994,840,18,17,3
994,825,19,13,210
994,830,20,9,9
994,822,5,5,131
994,839,6,6,10
994,807,11,8,4
995,20,1,1,6
995,822,2,2,131
995,830,3,3,9
995,1,4,5,131
995,8,5,6,6
995,817,6,4,9
995,807,7,7,4
995,839,8,9,10
995,832,9,8,4
995,815,10,14,10
995,843,12,19,5
995,4,14,18,1
995,838,15,16,1
995,842,16,11,5
995,840,17,20,3
995,845,18,17,3
995,828,19,15,15
995,154,20,12,210
995,825,11,13,210
995,844,13,10,15
996,1,1,1,131
996,822,2,7,131
996,20,3,5,6
996,830,4,2,9
996,817,5,4,9
996,8,6,3,6
996,832,7,8,4
996,844,8,10,15
996,825,9,6,210
996,154,10,11,210
996,839,11,19,10
996,807,12,9,4
996,815,13,18,10
996,842,14,20,5
996,828,15,13,15
996,4,16,16,1
996,843,17,14,5
996,838,18,12,1
996,845,19,15,3
996,840,20,17,3
997,822,1,19,131
997,1,2,16,131
997,20,3,3,6
997,8,4,2,6
997,830,5,1,9
997,154,6,4,210
997,817,7,18,9
997,825,8,5,210
997,832,9,12,4
997,807,10,20,4
997,839,11,6,10
997,842,12,11,5
997,844,13,9,15
997,4,14,8,1
997,840,15,14,3
997,838,16,15,1
997,815,17,7,10
997,845,18,13,3
997,843,19,17,5
997,828,20,10,15
998,1,1,2,131
998,20,2,1,6
998,8,3,3,6
998,822,4,4,131
998,830,5,15,9
998,817,6,5,9
998,825,7,9,210
998,154,8,16,210
998,844,9,19,15
998,839,10,7,10
998,807,11,6,4
998,815,12,10,10
998,4,13,8,1
998,842,14,13,5
998,828,15,18,15
998,832,16,17,4
998,838,17,11,1
998,845,18,14,3
998,840,19,12,3
998,843,20,20,5
999,20,1,18,6
999,822,2,2,131
999,8,3,3,6
999,830,4,4,9
999,825,5,11,210
999,154,6,6,210
999,807,7,5,4
999,832,8,12,4
999,844,9,15,15
999,815,10,7,10
999,4,11,16,1
999,845,12,19,3
999,828,13,9,15
999,1,14,1,131
999,817,15,20,9
999,839,16,8,10
999,842,17,14,5
999,843,18,10,5
999,840,19,17,3
999,838,20,13,1
1000,8,3,3,6
1000,20,4,2,6
1000,832,5,9,4
1000,842,6,6,5
1000,830,7,19,9
1000,843,8,11,5
1000,825,9,7,210
1000,154,10,10,210
1000,4,11,8,1
1000,817,12,4,9
1000,807,13,12,4
1000,828,14,15,15
1000,840,15,17,3
1000,838,16,18,1
1000,844,17,20,15
1000,839,18,13,10
1000,815,19,14,10
1000,845,20,16,3
1000,1,1,1,131
1000,822,2,5,131
1001,1,1,2,131
1001,20,2,1,6
1001,839,3,6,10
1001,815,4,5,10
1001,154,5,7,210
1001,8,6,17,6
1001,830,7,3,9
1001,817,8,16,9
1001,825,9,8,210
1001,822,10,4,131
1001,842,11,9,5
1001,843,12,14,5
1001,844,13,18,15
1001,828,14,10,15
1001,807,15,20,4
1001,832,16,11,4
1001,4,17,19,1
1001,845,18,12,3
1001,840,19,13,3
1001,838,20,15,1
1002,8,1,2,6
1002,20,2,4,6
1002,1,3,1,131
1002,822,4,3,131
1002,830,5,5,9
1002,154,6,20,210
1002,832,7,8,4
1002,839,8,6,10
1002,842,9,14,5
1002,840,10,9,3
1002,825,11,16,210
1002,845,12,10,3
1002,4,13,18,1
1002,807,14,13,4
1002,817,15,17,9
1002,815,16,7,10
1002,844,17,11,15
1002,843,18,19,5
1002,828,19,15,15
1002,838,20,12,1
1003,1,1,1,131
1003,830,2,2,9
1003,20,3,3,6
1003,822,4,4,131
1003,8,5,5,6
1003,817,6,6,9
1003,815,7,16,10
1003,154,8,15,210
1003,839,9,20,10
1003,807,10,10,4
1003,4,11,7,1
1003,832,12,8,4
1003,844,13,9,15
1003,828,14,11,15
1003,842,15,13,5
1003,825,16,18,210
1003,843,17,17,5
1003,838,18,12,1
1003,845,19,19,3
1003,840,20,14,3
1004,822,1,2,131
1004,1,2,1,131
1004,20,3,3,6
1004,8,4,4,6
1004,825,5,8,210
1004,839,6,9,10
1004,844,7,7,15
1004,815,8,10,10
1004,154,9,11,210
1004,828,10,13,15
1004,830,11,5,9
1004,817,12,6,9
1004,842,13,19,5
1004,832,14,17,4
1004,807,15,12,4
1004,843,16,20,5
1004,4,17,14,1
1004,845,18,18,3
1004,838,19,16,1
1004,840,20,15,3
1005,1,1,1,131
1005,822,2,2,131
1005,830,3,3,9
1005,8,4,5,6
1005,154,5,8,210
1005,843,6,13,5
1005,842,7,11,5
1005,839,8,9,10
1005,20,9,6,6
1005,815,10,7,10
1005,844,11,18,15
1005,825,12,20,210
1005,832,13,10,4
1005,840,14,17,3
1005,817,15,4,9
1005,807,16,19,4
1005,845,17,16,3
1005,4,18,14,1
1005,838,19,15,1
1005,828,20,12,15
1006,1,1,3,131
1006,20,2,4,6
1006,8,3,1,6
1006,822,4,5,131
1006,817,5,16,9
1006,839,6,19,10
1006,807,7,6,4
1006,154,8,17,210
1006,844,9,15,15
1006,815,10,8,10
1006,832,11,7,4
1006,825,12,20,210
1006,842,13,12,5
1006,843,14,9,5
1006,830,15,2,9
1006,4,16,18,1
1006,845,17,13,3
1006,840,18,14,3
1006,828,19,10,15
1006,838,20,11,1
1007,817,1,17,9
1007,830,2,1,9
1007,1,3,4,131
1007,20,4,2,6
1007,822,5,5,131
1007,8,6,3,6
1007,807,7,6,4
1007,832,8,19,4
1007,844,9,7,15
1007,828,10,9,15
1007,839,11,11,10
1007,815,13,18,10
1007,843,14,14,5
1007,842,15,10,5
1007,154,16,16,210
1007,838,17,8,1
1007,825,18,15,210
1007,840,19,12,3
1007,845,20,13,3
1007,4,12,20,1
1008,1,1,1,131
1008,20,2,6,6
1008,822,3,5,131
1008,8,4,3,6
1008,830,5,2,9
1008,817,6,4,9
1008,828,7,20,15
1008,844,8,7,15
1008,154,9,8,210
1008,842,10,13,5
1008,825,11,9,210
1008,815,12,10,10
1008,839,13,15,10
1008,807,14,19,4
1008,845,15,16,3
1008,832,16,12,4
1008,843,17,11,5
1008,4,18,17,1
1008,840,19,18,3
1008,838,20,14,1
1009,1,1,1,131
1009,822,2,5,131
1009,20,3,2,6
1009,8,4,19,6
1009,817,5,4,9
1009,830,6,3,9
1009,154,7,9,210
1009,844,8,7,15
1009,839,9,17,10
1009,807,10,20,4
1009,832,11,6,4
1009,828,12,18,15
1009,825,13,10,210
1009,815,14,8,10
1009,4,15,11,1
1009,843,16,12,5
1009,842,17,16,5
1009,838,18,14,1
1009,845,19,15,3
1009,840,20,13,3
1010,1,1,2,131
1010,822,2,1,131
1010,20,3,4,6
1010,830,4,3,9
1010,844,5,5,6
1010,154,6,18,210
1010,825,7,6,210
1010,846,8,12,1
1010,8,9,8,51
1010,815,10,13,211
1010,807,11,7,4
1010,817,12,19,4
1010,848,13,14,5
1010,841,14,15,51
1010,826,15,10,5
1010,840,16,9,211
1010,842,17,11,9
1010,832,18,20,1
1010,847,19,16,3
1010,9,20,17,3
1011,844,1,3,6
1011,20,2,5,6
1011,1,3,1,131
1011,822,4,2,131
1011,830,5,4,9
1011,825,6,13,210
1011,832,7,19,1
1011,154,8,20,210
1011,8,9,7,51
1011,846,10,6,1
1011,817,11,18,4
1011,848,12,9,5
1011,842,13,8,9
1011,815,14,10,211
1011,826,15,12,5
1011,841,16,11,51
1011,807,17,17,4
1011,840,18,14,211
1011,847,19,15,3
1011,9,20,16,3
1012,822,1,2,131
1012,1,2,1,131
1012,20,3,3,6
1012,844,4,5,6
1012,830,5,4,9
1012,842,6,6,9
1012,817,7,7,4
1012,807,8,20,4
1012,825,9,13,210
1012,154,10,11,210
1012,826,11,19,5
1012,815,12,8,211
1012,8,13,9,51
1012,832,14,14,1
1012,846,15,18,1
1012,840,16,12,211
1012,847,17,16,3
1012,9,18,17,3
1013,822,1,1,131
1013,1,2,2,131
1013,20,3,3,6
1013,830,4,4,9
1013,815,5,6,211
1013,826,6,19,5
1013,846,7,8,1
1013,841,8,12,51
1013,844,9,5,6
1013,832,10,7,1
1013,817,11,20,4
1013,848,12,11,5
1013,825,13,13,210
1013,840,14,9,211
1013,154,15,18,210
1013,807,16,14,4
1013,847,17,15,3
1013,9,18,16,3
1013,8,19,10,51
1013,842,20,17,9
1014,822,1,2,131
1014,1,2,1,131
1014,20,3,4,6
1014,830,4,3,9
1014,844,5,5,6
1014,842,6,6,9
1014,154,7,10,210
1014,825,8,7,210
1014,826,9,9,5
1014,817,10,12,4
1014,846,11,20,1
1014,848,12,11,5
1014,832,13,8,1
1014,8,14,14,51
1014,815,15,15,211
1014,807,16,13,4
1014,840,17,19,211
1014,841,18,16,51
1014,847,19,17,3
1014,9,20,18,3
1015,1,1,1,131
1015,822,2,3,131
1015,830,3,4,9
1015,20,4,2,6
1015,842,5,5,9
1015,825,6,14,210
1015,817,7,9,4
1015,826,8,7,5
1015,832,9,6,1
1015,848,10,8,5
1015,807,11,13,4
1015,846,12,11,1
1015,154,13,10,210
1015,8,14,17,51
1015,841,15,19,51
1015,844,16,20,6
1015,815,17,12,211
1015,840,18,16,211
1015,847,19,15,3
1015,9,20,18,3
1016,20,1,2,6
1016,1,2,1,131
1016,844,3,3,6
1016,817,4,6,4
1016,842,5,8,9
1016,822,6,4,131
1016,807,7,7,4
1016,846,8,20,1
1016,832,9,11,1
1016,825,10,17,210
1016,830,11,5,9
1016,826,12,10,5
1016,841,13,13,51
1016,848,14,19,5
1016,154,15,14,210
1016,815,16,12,211
1016,8,17,15,51
1016,840,18,9,211
1016,847,19,16,3
1016,9,20,18,3
1017,1,1,1,131
1017,822,2,2,131
1017,844,3,3,6
1017,830,4,4,9
1017,846,5,9,1
1017,832,6,6,1
1017,20,7,5,6
1017,817,8,11,4
1017,842,9,10,9
1017,841,10,16,51
1017,848,11,15,5
1017,8,12,7,51
1017,807,13,8,4
1017,815,14,12,211
1017,825,15,17,210
1017,826,16,14,5
1017,154,17,20,210
1017,840,18,13,211
1017,847,19,19,3
1017,9,20,18,3
1018,844,1,2,6
1018,1,2,5,131
1018,830,3,1,9
1018,822,4,3,131
1018,825,5,19,210
1018,846,6,6,1
1018,8,7,9,51
1018,841,8,10,51
1018,842,9,7,9
1018,20,10,4,6
1018,154,11,16,210
1018,807,12,13,4
1018,848,13,15,5
1018,817,14,12,4
1018,832,15,8,1
1018,815,16,11,211
1018,840,17,14,211
1018,826,18,17,5
1018,847,19,18,3
1018,9,20,20,3
1019,822,1,2,131
1019,1,2,1,131
1019,844,3,3,6
1019,830,4,5,9
1019,842,5,4,9
1019,20,6,16,6
1019,817,7,7,4
1019,846,8,11,1
1019,848,9,12,5
1019,807,10,10,4
1019,841,11,18,51
1019,8,12,8,51
1019,832,13,6,1
1019,154,14,19,210
1019,815,15,17,211
1019,825,16,20,210
1019,826,17,9,5
1019,840,18,13,211
1019,847,19,14,3
1019,9,20,15,3
1020,1,1,9,131
1020,830,2,1,9
1020,822,3,15,131
1020,842,4,14,9
1020,8,5,12,51
1020,154,6,7,210
1020,832,7,5,1
1020,815,8,20,211
1020,807,9,16,4
1020,844,10,17,6
1020,841,11,13,51
1020,825,12,8,210
1020,817,13,19,4
1020,826,14,3,5
1020,840,15,4,211
1020,846,16,18,1
1020,848,17,6,5
1020,847,18,11,3
1020,9,19,10,3
1020,20,20,2,6
1021,830,1,2,9
1021,822,2,8,131
1021,1,3,1,131
1021,844,4,4,6
1021,20,5,3,6
1021,842,6,6,9
1021,846,7,9,1
1021,832,8,5,1
1021,154,9,20,210
1021,8,10,7,51
1021,807,11,12,4
1021,848,12,10,5
1021,826,13,15,5
1021,841,14,18,51
1021,825,15,13,210
1021,847,16,16,3
1021,815,17,11,211
1021,817,18,14,4
1021,840,19,17,211
1021,9,20,19,3
1022,844,1,1,6
1022,20,2,4,6
1022,1,3,2,131
1022,822,4,3,131
1022,830,5,20,9
1022,817,6,14,4
1022,807,7,8,4
1022,8,8,16,51
1022,815,9,6,211
1022,825,10,12,210
1022,154,11,13,210
1022,846,12,11,1
1022,840,13,10,211
1022,848,14,5,9
1022,841,15,18,51
1022,842,16,9,5
1022,832,17,19,1
1022,826,18,7,5
1022,847,19,15,3
1022,9,20,17,3
1023,844,1,1,6
1023,1,2,3,131
1023,822,3,2,131
1023,20,4,13,6
1023,817,5,4,4
1023,807,6,5,4
1023,832,7,20,1
1023,848,8,6,9
1023,840,9,12,211
1023,8,10,15,51
1023,841,11,9,51
1023,825,12,18,210
1023,826,13,19,5
1023,846,14,10,1
1023,842,15,11,5
1023,154,16,16,210
1023,815,17,7,211
1023,847,18,14,3
1023,9,19,17,3
1023,830,20,8,9
1024,844,1,2,6
1024,1,2,4,131
1024,20,3,1,6
1024,830,4,3,9
1024,822,5,5,131
1024,848,6,6,9
1024,832,7,12,1
1024,807,8,9,4
1024,846,9,7,1
1024,815,10,19,211
1024,841,11,10,51
1024,842,12,8,5
1024,8,13,18,51
1024,825,14,17,210
1024,826,15,15,5
1024,840,16,13,211
1024,154,17,11,210
1024,847,18,20,3
1024,9,19,16,3
1024,817,20,14,4
1025,844,1,3,6
1025,1,2,1,131
1025,20,3,18,6
1025,830,4,4,9
1025,822,5,2,131
1025,832,6,6,1
1025,807,7,10,4
1025,846,8,8,1
1025,154,9,20,210
1025,817,10,19,4
1025,842,11,14,5
1025,815,12,7,211
1025,841,13,15,51
1025,825,14,9,210
1025,840,15,11,211
1025,8,16,13,51
1025,847,17,17,3
1025,9,18,16,3
1025,848,19,5,9
1025,826,20,12,5
1026,20,1,2,6
1026,844,2,6,6
1026,822,3,1,131
1026,1,4,3,131
1026,830,5,18,9
1026,848,6,4,9
1026,832,7,5,1
1026,846,8,11,1
1026,842,9,7,5
1026,154,10,13,210
1026,841,11,14,51
1026,840,12,9,211
1026,8,13,12,51
1026,826,14,10,5
1026,807,15,20,4
1026,817,16,19,4
1026,815,17,8,211
1026,847,18,16,3
1026,825,19,15,210
1026,9,20,17,3
1027,830,1,6,9
1027,844,2,4,6
1027,20,3,2,6
1027,1,4,1,131
1027,848,5,5,9
1027,822,6,3,131
1027,832,7,13,1
1027,846,8,20,1
1027,826,9,11,5
1027,842,10,9,5
1027,815,11,7,211
1027,807,12,10,4
1027,817,13,8,4
1027,8,14,19,51
1027,841,15,14,51
1027,840,16,12,211
1027,825,17,15,210
1027,154,18,17,210
1027,847,19,16,3
1027,9,20,18,3
1028,822,1,1,131
1028,20,2,20,6
1028,830,3,3,9
1028,844,4,4,6
1028,1,5,2,131
1028,848,6,5,9
1028,832,7,8,1
1028,846,8,7,1
1028,817,9,6,4
1028,842,10,16,5
1028,807,11,9,4
1028,825,12,18,210
1028,826,13,12,5
1028,840,14,13,211
1028,154,15,15,210
1028,841,16,14,51
1028,8,17,11,51
1028,847,18,17,3
1028,815,19,10,211
1028,9,20,19,3
1029,830,1,1,9
1029,20,2,17,6
1029,1,3,7,131
1029,844,4,18,6
1029,822,5,20,131
1029,848,6,14,9
1029,842,7,2,5
1029,154,8,13,210
1029,8,9,4,51
1029,825,10,11,210
1029,846,11,8,1
1029,817,12,6,4
1029,841,13,5,51
1029,807,14,15,4
1029,815,15,9,211
1029,826,16,10,5
1029,840,17,19,211
1029,847,18,12,3
1029,9,19,16,3
1029,832,20,3,1
1030,1,1,1,131
1030,822,2,4,131
1030,830,3,2,9
1030,844,4,3,6
1030,20,5,5,6
1030,848,6,6,9
1030,846,7,8,1
1030,817,8,11,4
1030,832,9,10,1
1030,807,10,12,4
1030,815,11,7,211
1030,842,12,18,5
1030,840,13,20,211
1030,826,14,9,5
1030,825,15,14,210
1030,154,16,15,210
1030,841,17,16,51
1030,8,18,13,51
1030,847,19,17,3
1030,9,20,19,3
1031,822,1,1,131
1031,1,2,4,131
1031,830,3,20,9
1031,846,4,3,1
1031,848,5,13,9
1031,815,6,6,211
1031,844,7,2,6
1031,832,8,5,1
1031,840,9,18,211
1031,817,10,19,4
1031,20,11,10,6
1031,842,12,7,213
1031,826,13,12,213
1031,839,14,8,4
1031,154,15,16,210
1031,825,16,17,210
1031,847,17,15,3
1031,841,18,9,51
1031,8,19,14,51
1031,849,20,11,3
1032,1,1,1,131
1032,830,2,3,9
1032,832,3,9,1
1032,822,4,2,131
1032,839,5,18,4
1032,846,6,5,1
1032,848,7,4,9
1032,842,8,15,213
1032,817,9,8,4
1032,20,10,20,6
1032,844,11,19,6
1032,847,12,16,3
1032,840,13,7,211
1032,826,14,10,213
1032,825,15,12,210
1032,8,16,11,51
1032,815,17,6,211
1032,849,18,17,3
1032,841,19,14,51
1032,154,20,13,210
1033,822,2,3,131
1033,840,3,4,211
1033,815,4,7,211
1033,20,5,6,6
1033,844,6,11,6
1033,830,7,2,9
1033,846,8,13,1
1033,832,9,9,1
1033,842,10,20,213
1033,817,11,8,4
1033,847,12,18,3
1033,848,13,5,9
1033,839,14,14,4
1033,849,15,19,3
1033,825,16,10,210
1033,826,17,12,213
1033,154,18,16,210
1033,841,19,17,51
1033,8,20,15,51
1033,1,1,1,131
1034,1,1,1,131
1034,822,2,11,131
1034,830,3,2,9
1034,844,4,3,6
1034,846,5,5,1
1034,840,6,9,211
1034,832,7,13,1
1034,817,8,4,4
1034,839,9,6,4
1034,20,10,10,6
1034,842,11,7,213
1034,848,12,8,9
1034,807,13,20,211
1034,826,14,18,213
1034,847,15,12,3
1034,825,16,19,210
1034,841,17,14,51
1034,8,18,17,51
1034,154,19,16,210
1034,849,20,15,3
1035,822,1,3,131
1035,1,2,2,131
1035,807,3,7,211
1035,830,4,1,9
1035,817,5,14,4
1035,840,6,6,211
1035,842,7,11,213
1035,844,8,4,6
1035,848,9,5,9
1035,846,10,9,1
1035,839,11,8,4
1035,20,12,12,6
1035,832,13,13,1
1035,154,14,16,210
1035,847,15,18,3
1035,826,16,10,213
1035,825,17,20,210
1035,849,18,19,3
1035,841,19,17,51
1035,8,20,15,51
1036,1,1,1,131
1036,822,2,3,131
